Size, Type, Time
450000, "Sequential", 0.109373
450000, "Parallel", 0.114411
450000, "Built-in", 0.091399
475000, "Sequential", 0.110174
475000, "Parallel", 0.099409
475000, "Built-in", 0.096912
500000, "Sequential", 0.117881
500000, "Parallel", 0.101810
500000, "Built-in", 0.101620
525000, "Sequential", 0.122365
525000, "Parallel", 0.105837
525000, "Built-in", 0.112378
550000, "Sequential", 0.133039
550000, "Parallel", 0.115691
550000, "Built-in", 0.113274
575000, "Sequential", 0.138090
575000, "Parallel", 0.131316
575000, "Built-in", 0.130688
600000, "Sequential", 0.149376
600000, "Parallel", 0.116614
600000, "Built-in", 0.123752
625000, "Sequential", 0.156070
625000, "Parallel", 0.126053
625000, "Built-in", 0.132112
650000, "Sequential", 0.157947
650000, "Parallel", 0.168144
650000, "Built-in", 0.138809
675000, "Sequential", 0.157449
675000, "Parallel", 0.153109
675000, "Built-in", 0.140573
700000, "Sequential", 0.162496
700000, "Parallel", 0.210907
700000, "Built-in", 0.146894
725000, "Sequential", 0.170426
725000, "Parallel", 0.178590
725000, "Built-in", 0.151720
750000, "Sequential", 0.178636
750000, "Parallel", 0.172466
750000, "Built-in", 0.158080
775000, "Sequential", 0.185425
775000, "Parallel", 0.176326
775000, "Built-in", 0.162445
800000, "Sequential", 0.198669
800000, "Parallel", 0.225240
800000, "Built-in", 0.169363
825000, "Sequential", 0.186466
825000, "Parallel", 0.169855
825000, "Built-in", 0.176220
850000, "Sequential", 0.208009
850000, "Parallel", 0.176695
850000, "Built-in", 0.181973
875000, "Sequential", 0.204437
875000, "Parallel", 0.225062
875000, "Built-in", 0.189528
900000, "Sequential", 0.215631
900000, "Parallel", 0.177570
900000, "Built-in", 0.191348
925000, "Sequential", 0.214872
925000, "Parallel", 0.212795
925000, "Built-in", 0.196790
950000, "Sequential", 0.223241
950000, "Parallel", 0.266034
950000, "Built-in", 0.204036
975000, "Sequential", 0.231345
975000, "Parallel", 0.236618
975000, "Built-in", 0.210715
1000000, "Sequential", 0.241000
1000000, "Parallel", 0.225316
1000000, "Built-in", 0.221358
100000, "Sequential", 0.023448
100000, "Parallel", 0.057513
100000, "Built-in", 0.018420
125000, "Sequential", 0.027617
125000, "Parallel", 0.055445
125000, "Built-in", 0.022877
150000, "Sequential", 0.031708
150000, "Parallel", 0.059389
150000, "Built-in", 0.028207
175000, "Sequential", 0.040694
175000, "Parallel", 0.050209
175000, "Built-in", 0.033042
200000, "Sequential", 0.043483
200000, "Parallel", 0.059555
200000, "Built-in", 0.037689
225000, "Sequential", 0.050248
225000, "Parallel", 0.062372
225000, "Built-in", 0.043457
250000, "Sequential", 0.053623
250000, "Parallel", 0.062125
250000, "Built-in", 0.047636
275000, "Sequential", 0.060642
275000, "Parallel", 0.065176
275000, "Built-in", 0.054765
300000, "Sequential", 0.068514
300000, "Parallel", 0.064078
300000, "Built-in", 0.058953
325000, "Sequential", 0.074545
325000, "Parallel", 0.076589
325000, "Built-in", 0.064204
350000, "Sequential", 0.076841
350000, "Parallel", 0.080935
350000, "Built-in", 0.074097
375000, "Sequential", 0.085888
375000, "Parallel", 0.085797
375000, "Built-in", 0.075477
400000, "Sequential", 0.091778
400000, "Parallel", 0.094111
400000, "Built-in", 0.082842
425000, "Sequential", 0.090115
425000, "Parallel", 0.094187
425000, "Built-in", 0.084752
450000, "Sequential", 0.105053
450000, "Parallel", 0.098398
450000, "Built-in", 0.091126
475000, "Sequential", 0.108005
475000, "Parallel", 0.105431
475000, "Built-in", 0.096854
500000, "Sequential", 0.117760
500000, "Parallel", 0.135790
500000, "Built-in", 0.109245
525000, "Sequential", 0.116689
525000, "Parallel", 0.132408
525000, "Built-in", 0.107330
550000, "Sequential", 0.125219
550000, "Parallel", 0.144397
550000, "Built-in", 0.119565
575000, "Sequential", 0.134563
575000, "Parallel", 0.157849
575000, "Built-in", 0.123863
600000, "Sequential", 0.136862
600000, "Parallel", 0.123939
600000, "Built-in", 0.125010
625000, "Sequential", 0.155827
625000, "Parallel", 0.152361
625000, "Built-in", 0.130981
650000, "Sequential", 0.159535
650000, "Parallel", 0.185364
650000, "Built-in", 0.135031
675000, "Sequential", 0.165111
675000, "Parallel", 0.148952
675000, "Built-in", 0.145840
700000, "Sequential", 0.159660
700000, "Parallel", 0.146996
700000, "Built-in", 0.146612
725000, "Sequential", 0.177390
725000, "Parallel", 0.155321
725000, "Built-in", 0.151380
750000, "Sequential", 0.179481
750000, "Parallel", 0.168221
750000, "Built-in", 0.157530
775000, "Sequential", 0.186765
775000, "Parallel", 0.173307
775000, "Built-in", 0.163366
800000, "Sequential", 0.188375
800000, "Parallel", 0.176868
800000, "Built-in", 0.169836
825000, "Sequential", 0.205256
825000, "Parallel", 0.225167
825000, "Built-in", 0.175210
850000, "Sequential", 0.196931
850000, "Parallel", 0.261654
850000, "Built-in", 0.181100
875000, "Sequential", 0.214326
875000, "Parallel", 0.213978
875000, "Built-in", 0.187114
900000, "Sequential", 0.212384
900000, "Parallel", 0.270595
900000, "Built-in", 0.192321
925000, "Sequential", 0.222211
925000, "Parallel", 0.180519
925000, "Built-in", 0.197926
950000, "Sequential", 0.218805
950000, "Parallel", 0.280289
950000, "Built-in", 0.210383
975000, "Sequential", 0.241729
975000, "Parallel", 0.213568
975000, "Built-in", 0.213226
1000000, "Sequential", 0.232684
1000000, "Parallel", 0.245826
1000000, "Built-in", 0.215696
